19	121	0.8810631811743284
19	119	0.6071216370662981
121	119	0.707749402773557
121	17	0.5952641562314955
121	124	0.5893959665694859
121	115	0.5722351770342115
127	143	0.8476374261077235
127	129	0.6530624258170699
127	39	0.8110877005490894
127	130	0.7262898288743243
127	149	0.7225451506692606
127	144	0.6959123107098778
127	27	0.6616428313882006
127	44	0.6581200251876849
127	137	0.6289820060841511
127	138	0.6257802677459725
127	24	0.6137216030455708
127	142	0.6071595198853522
127	136	0.5863201905679799
127	146	0.5782902038533643
127	26	0.5768173911924447
127	140	0.5704772080252246
127	156	0.5637750397086521
127	139	0.5391737671836256
143	39	0.8461386999384234
143	130	0.7857021292501248
143	144	0.7130886585346929
143	149	0.7259683680643025
143	27	0.7197133332627496
143	44	0.6608324504254804
143	156	0.6603026190154152
143	142	0.64165383849761
143	52	0.6093520019707748
143	129	0.5916494010108843
143	2	0.569295556976292
143	38	0.5645317609011967
143	26	0.5605741194974192
143	32	0.5595240119777568
143	164	0.5572943151253128
143	137	0.5567080279527986
143	136	0.5566114097590665
143	155	0.5562800330549579
143	157	0.5561211856534124
143	146	0.5525954241162051
143	154	0.5500897524288607
143	145	0.5451961808855906
143	138	0.5375403737009357
39	24	0.7230418229128018
39	130	0.7568629912759698
39	27	0.7350614046481221
39	44	0.7028293709491193
39	144	0.6939940975343825
39	26	0.6808302355591352
39	149	0.6790451261023503
39	138	0.6144690671576866
39	142	0.5912983153438195
39	156	0.585834370681354
39	136	0.585643866875491
39	129	0.5763501054037167
39	38	0.5676915066579166
39	137	0.5618756693098996
39	32	0.5598055898474597
39	157	0.5533729374756525
39	52	0.5499990837811499
39	164	0.5467053459768225
39	45	0.5437679971250914
39	146	0.5427741497130298
23	25	0.8398310750317506
23	22	0.6887427879852506
23	26	0.6207288961577759
23	124	0.5588091860795096
23	128	0.5516082637872205
23	126	0.5495525260090284
23	29	0.5414890605331653
25	22	0.7029204449839842
25	26	0.6557154514850286
25	21	0.5746379623283503
139	142	0.8390040178025615
139	70	0.8018955399586543
139	141	0.8010371771419691
139	114	0.7598626512885394
139	176	0.7293044975133919
139	140	0.7083826785126682
139	144	0.6933819173088961
139	137	0.6609563585132769
139	38	0.6409768168161967
139	32	0.6383357725954744
139	35	0.6281653979686659
139	2	0.5677796045817275
139	112	0.5556858737838013
139	13	0.5528662746667965
139	134	0.5420542472565081
139	11	0.537753654404433
142	38	0.836168818578604
142	144	0.7234710329638662
142	156	0.7066947478165485
142	145	0.6832156335239299
142	32	0.7405020314130053
142	70	0.7317573500386784
142	114	0.7043442648945578
142	52	0.6535095353588803
142	141	0.646149588594198
142	137	0.6179921228647115
142	176	0.596856593272192
142	2	0.5656684656933879
142	11	0.5558517428298785
38	32	0.7548955129579757
38	41	0.6402515924880161
38	156	0.66815347440815
38	70	0.6553447693365806
38	52	0.6551279165152856
38	144	0.6437901798604515
38	145	0.6063191365205203
38	114	0.6045581644692524
38	40	0.5994383089630235
38	11	0.5875459926925309
38	130	0.5372630059322221
95	197	0.8163912755150801
95	96	0.6702296753876489
95	198	0.6365964190150668
95	97	0.5404350944535816
197	198	0.7447047713574234
197	99	0.41318015165274674
197	96	0.7066296661084949
197	199	0.5559484793388835
98	199	0.8150864570726468
98	70	0.7870378033235761
98	176	0.630568901050456
98	35	0.5840582107080615
98	37	0.5640614781032788
98	36	0.562908079151097
98	11	0.5430773992936786
199	70	0.6404462770538493
199	176	0.6060914310702872
199	78	0.5892523732256583
199	198	0.5812046842888478
199	37	0.5485396311617842
9	108	0.8123158015635021
9	109	0.8054366612582428
9	3	0.7589440771015389
9	112	0.7410255033451657
9	103	0.6974048419421546
9	106	0.6930494680544143
9	11	0.6917062886572011
9	12	0.6334456040878179
108	103	0.7404252401007938
108	3	0.7558573822535072
108	109	0.7254666340303143
108	12	0.7201420498562929
108	112	0.7147703992380531
108	6	0.6707140866761663
108	106	0.5517891272081118
88	193	0.8062080909968677
88	85	0.6185172197840204
88	96	0.6025683912821981
88	94	0.5984956886699938
88	73	0.5421884071044056
88	90	0.707993872456196
88	194	0.6315738212628708
193	194	0.7718143894117713
193	190	0.5843019421486068
193	90	0.6965512345442502
193	196	0.6546481743955366
193	87	0.5471539014592599
193	195	0.5402580880649823
109	106	0.721669384493777
109	112	0.6835301043999877
109	3	0.6654320889230337
109	11	0.6382587376358809
109	103	0.6126982868897014
109	12	0.5493640402005261
96	198	0.8052257963097098
96	78	0.6075129597732971
96	97	0.5436834736463212
198	97	0.5525606912417101
198	182	0.5665993699780817
198	190	0.5595927014221904
198	195	0.5419624377523861
70	176	0.8015740408289176
70	71	0.43659812458332103
70	35	0.7597231554264752
70	141	0.7171197648177875
70	32	0.6368699216044985
70	11	0.6149916366314708
70	37	0.6090878845334677
70	36	0.5690657056216138
70	114	0.5636249463999117
70	62	0.55188649371214
70	144	0.5479171246152716
70	140	0.545062642440688
176	177	0.5113603084473465
176	141	0.6086473884305876
176	112	0.5941848311115411
176	11	0.568517760149323
176	35	0.5585821925716781
176	140	0.5564595507432194
27	130	0.8012878741372781
27	44	0.6801537031166021
27	149	0.6416597212633783
27	144	0.626928782218779
27	53	0.6174479115973595
27	157	0.6071658334201929
27	26	0.5967020682104301
27	24	0.5893176475432008
27	156	0.5493710221536828
27	52	0.5392092308099824
130	149	0.7548094734160469
130	157	0.6723557160185862
130	44	0.6643999992973897
130	144	0.6546196016719183
130	156	0.5944694122219631
130	146	0.5934986381298891
130	53	0.5824879059619994
130	136	0.5807144447054006
130	155	0.5679625356404285
130	154	0.5601488026034368
130	52	0.5584858670087233
130	164	0.5548766285649578
130	26	0.5388757972324744
141	35	0.7912253916751391
141	37	0.7558831018641163
141	140	0.7087013781296319
141	62	0.6777983188597694
141	137	0.6595292392703573
141	166	0.6544767099956953
141	36	0.6466735254035804
141	114	0.6419713998237758
141	172	0.6259992420661216
141	32	0.5792212620706664
141	144	0.5638773547111782
141	42	0.5578524957033663
141	134	0.5565147765061004
52	156	0.7959272145517877
52	122	0.4794732070210601
52	155	0.5974228064739403
52	144	0.5792478415640184
52	164	0.5681860418652476
52	149	0.5614854958242567
52	32	0.5430844499247718
156	131	0.6225083053790854
156	153	0.5008873660782271
156	145	0.667028200689796
156	155	0.6160041307914079
156	149	0.6024218813730859
156	164	0.5927596928102804
156	144	0.5732767001044656
156	32	0.5561142783227307
28	132	0.7918602731404318
28	29	0.6098170229003251
28	131	0.6981232171561325
28	125	0.5411426417430292
132	131	0.7591729453816806
35	62	0.7808325091874
35	37	0.7542409605996737
35	42	0.6653262075118429
35	36	0.6138711840009927
35	32	0.5992268448144582
35	140	0.5936216985311762
35	137	0.5486095377542021
35	67	0.5455123458028487
4	107	0.7882146997794154
4	8	0.7132901164955543
107	8	0.774389172138708
15	116	0.7880631649758927
15	43	0.7153275227662088
15	18	0.6489831858343278
15	16	0.6118543782770607
15	115	0.7128428186198174
15	186	0.6490237014514002
15	14	0.6006669868717327
15	17	0.5961222049843516
15	148	0.5876638423748435
15	118	0.5472029431634129
15	77	0.5448798607955585
116	115	0.7484141119751244
116	186	0.678764800330923
116	188	0.5237402923025462
116	43	0.6554360434825647
116	17	0.5914868892301998
116	120	0.5700993361241635
116	18	0.5594072222803497
116	118	0.5574597545256303
116	14	0.555907022678768
116	16	0.5542118472024137
116	148	0.5520811815857382
24	34	0.7809495719397461
24	26	0.6847535879522183
24	44	0.6817679402040752
24	138	0.6604774233683558
24	33	0.5906540757866565
24	144	0.5432959332465112
24	136	0.5378105176386127
34	33	0.6209255596911389
34	138	0.622489930533644
34	26	0.6157434370170349
34	22	0.5924742185564503
34	123	0.559214814351045
62	67	0.6916123993344829
62	42	0.6755866099233633
62	137	0.6641597444377046
62	60	0.6151532749567988
62	31	0.5726116826082154
62	32	0.5580522155596243
62	37	0.5562593161334869
8	111	0.6314175058258046
194	90	0.7583200956923968
194	196	0.7015671477305788
194	195	0.5510792886051594
61	166	0.7695812683611156
61	81	0.7147263771113841
61	69	0.7086914231413982
61	68	0.7058326988757918
61	36	0.6702682290315564
61	63	0.5619988300841846
61	37	0.5437327803493679
166	172	0.707744411830405
166	167	0.6313633846763765
166	37	0.6264976485708197
166	68	0.6174479115973595
166	175	0.6142511705869109
166	36	0.5929153432912714
45	164	0.7683961672446238
45	44	0.6708735970038466
45	60	0.6437784690255802
164	189	0.4896653160181928
164	168	0.39986649015100006
164	44	0.5833857568073675
164	149	0.578576332274921
164	157	0.5657500624566207
164	145	0.5435496222478094
44	149	0.7641857265719753
44	49	0.5467824637979465
44	136	0.6686071539082891
44	33	0.6155198778637461
44	146	0.6140954728059104
44	144	0.5766505467119164
44	154	0.567630508169738
44	138	0.5620946045721356
149	154	0.6999028179160939
149	136	0.6689940479006525
149	155	0.6677048392459258
149	48	0.5095709018276587
149	152	0.6256464015261176
149	43	0.609496580437084
149	157	0.6050211519387413
149	14	0.5919353049982327
149	18	0.5842097318325397
149	146	0.5772376258949233
149	17	0.575875758781957
149	46	0.567671174521053
149	120	0.5662394103851721
149	148	0.5651173977778899
149	118	0.563235895108725
149	144	0.5589879704961475
149	138	0.5573218914324265
149	129	0.5539900961298253
149	115	0.5495874246511252
149	125	0.5441552552687374
149	51	0.5428305789604349
114	13	0.7329211832328885
114	2	0.7010386466322385
114	144	0.6834981358931571
114	32	0.6822653536809588
114	134	0.6063950162518387
114	140	0.6052049650101122
114	113	0.5805752458780659
3	103	0.7230656825763211
3	112	0.6953755881530416
3	12	0.6241287095269301
3	106	0.5848417282183517
3	11	0.549692109069754
90	93	0.658352382471186
6	111	0.7578139479304742
6	12	0.7014909691839116
6	105	0.6458932198115754
6	1	0.6189985878836091
6	103	0.5851377323651824
6	102	0.5765771198984679
111	102	0.7097748566749301
111	1	0.6963710048807124
111	12	0.6893835219940675
111	13	0.5499084021669168
111	105	0.5437468672894468
37	36	0.7034916612419896
37	30	0.5061127423814027
37	68	0.642388599226796
37	42	0.6375232999854784
37	172	0.6048055648012836
32	144	0.655184993517122
32	40	0.6513615548655465
32	2	0.6490063380662792
32	36	0.5797127833231512
32	137	0.5714881757985756
32	145	0.5689710350887308
115	17	0.686919759424691
115	120	0.6704224074324019
115	117	0.545470199446583
115	186	0.678700081658283
115	14	0.636459607636105
115	152	0.6188073305575097
115	119	0.6084144030811015
115	43	0.5906084949587629
115	16	0.5882723352651736
115	154	0.5694104492925759
165	171	0.7437813405285554
165	137	0.6825058111338479
165	60	0.61628949780813
165	175	0.5709289876344764
165	145	0.5580040132360146
171	137	0.6842433846971485
171	145	0.5455474656589324
171	170	0.5380237111890318
112	12	0.724736323520272
112	11	0.7173042954356
112	103	0.717566350160504
1	102	0.7409353137391304
1	12	0.621650081213825
1	13	0.557535566124943
102	12	0.5894220704498349
102	103	0.5428658447513651
103	12	0.6693860989604489
103	106	0.5544265935617023
12	13	0.7403665042871954
12	113	0.7111120838365305
12	110	0.5963091177783305
12	11	0.5458353762092751
13	0	0.5615950434278958
13	113	0.7001679921258271
13	110	0.6534923472632922
13	2	0.6062179463680692
13	10	0.5587335308770734
13	104	0.5400456172751535
14	152	0.7310271978430024
14	17	0.6754941902453555
14	154	0.6382350319993271
14	120	0.5679422127374119
14	43	0.5604369527895169
152	154	0.7084723419953503
152	46	0.625019173974921
152	155	0.585722703886006
152	17	0.5616908814331765
152	186	0.5462845400343961
78	80	0.7263276269248142
78	182	0.6545281563864613
78	147	0.5602997553288513
80	182	0.5993101588583664
80	147	0.5382652473612883
126	128	0.7259163372173673
126	124	0.6165065165272553
126	133	0.6138462569021469
128	123	0.55926292198319
144	137	0.7036229630883614
144	7	0.5592560496949152
144	140	0.6853638864957978
144	146	0.6839028765958542
144	2	0.6608831444528421
144	138	0.6015100608308032
144	145	0.5872578107394145
144	134	0.5836825263547679
106	5	0.618665382535004
56	163	0.7204019023116037
56	162	0.5007749908589955
56	57	0.47563667216130207
56	184	0.4223427847664581
56	161	0.41533396664603994
163	99	0.42629494884852626
43	148	0.7074248445015475
43	77	0.667294550613296
43	20	0.49842624464520624
43	118	0.5575286745455953
43	17	0.5534215000818918
43	150	0.5431267521031168
2	134	0.7152396162720789
2	140	0.6103255513914029
2	146	0.6077400441804024
2	137	0.5944564799458494
2	7	0.5397693023071225
134	140	0.6310565819729299
134	146	0.5868383710635929
134	137	0.5626005907598958
81	183	0.6966747698208398
81	93	0.6232977745677702
81	160	0.5761898063001368
81	92	0.5700925862182132
81	69	0.6076958966596505
81	196	0.5620193544575878
113	110	0.6548595544195296
113	104	0.6235484254518984
140	146	0.6852153806250573
140	137	0.7001883821460708
140	138	0.6110341404737687
69	91	0.5416162702604277
69	68	0.6326306070150448
53	157	0.7086217303218079
53	49	0.5395992044910604
157	150	0.6202307423334041
157	155	0.5412133543803599
154	155	0.6350296200684626
154	17	0.6272806911938115
154	46	0.6174293485112189
154	120	0.5523383553976057
154	51	0.5419129965066714
119	17	0.681398483654763
119	120	0.5862742526782638
172	68	0.6308037725942994
172	175	0.6089935241207707
172	42	0.5437539106445918
148	118	0.544851735945095
148	77	0.5416939973290441
68	36	0.6303519939909116
68	67	0.58715298036812
68	40	0.5693428682706434
68	42	0.5550565517048047
137	146	0.6673056448248869
137	145	0.5911291941087534
137	138	0.5632563777224162
