0	-19	-4.75
1	-21	-2.625
2	-2	-0.5
3	47	3.91667
4	1	0.5
5	22	2.75
6	-34	-3.4
7	-7	-2.33333
8	-8	-4
9	50	4.16667
10	-4	-1.33333
11	-12	-12
12	9	0.692308
13	-32	-2.66667
14	0	0
15	0	0
16	-3	-1.5
17	-32	-4.57143
18	-24	-4.8
19	15	3.75
20	9	1.5
21	0	0
22	-1	-1
23	2	1
24	-4	-1
25	1	0.25
26	0	0
27	4	1
28	1	0.2
29	1	1
30	-1	-1
31	1	1
32	-6	-1
33	1	1
34	-2	-1
35	-50	-4.16667
36	-8	-2
37	-2	-0.285714
38	-8	-2.66667
39	-23	-3.83333
40	-6	-1.5
41	-4	-2
42	1	1
43	-13	-6.5
44	-20	-1.53846
45	-7	-1.75
46	-6	-6
47	-9	-9
48	-6	-6
49	1	0.5
50	-1	-1
51	-11	-5.5
52	14	2
53	0	0
54	-3	-3
55	-11	-11
56	-3	-1
57	1	1
58	1	1
59	1	0.5
60	-3	-1.5
61	-93	-6.64286
62	-13	-6.5
63	-38	-4.75
64	-3	-3
65	-22	-3.14286
66	-10	-5
67	-26	-4.33333
68	1	0.166667
69	-16	-1.6
70	1	1
71	0	0
72	1	1
73	-2	-2
74	-43	-6.14286
75	0	0
76	-11	-2.2
77	-2	-2
78	-34	-4.25
79	-2	-2
80	0	0
81	-139	-9.26667
82	-6	-3
83	1	1
84	-6	-3
85	-12	-6
86	-2	-0.666667
87	-5	-1.66667
88	-13	-2.6
89	-2	-1
90	-12	-4
91	-68	-7.55556
92	-14	-2.33333
93	-23	-4.6
94	-7	-1.75
95	-5	-2.5
96	-6	-1
97	-3	-1.5
98	-12	-2
99	0	0
100	1	1
101	-4	-2
102	-5	-2.5
103	35	3.88889
104	0	0
105	-2	-2
106	31	3.1
107	1	1
108	15	1
109	43	4.77778
110	-23	-7.66667
111	-19	-3.8
112	-19	-1.1875
113	-24	-4
114	-36	-4
115	-1	-0.333333
116	-1	-0.5
117	-3	-3
118	-4	-4
119	16	3.2
120	9	1.5
121	15	3.75
122	-12	-12
123	0	0
124	-3	-3
125	-2	-0.666667
126	1	0.5
127	0	0
128	1	1
129	-3	-3
130	-13	-1.625
131	4	1.33333
132	-1	-0.2
133	-2	-1
134	-1	-1
135	0	0
136	-10	-5
137	-17	-3.4
138	-2	-2
139	-1	-0.5
140	-1	-1
141	-13	-3.25
142	-30	-3.33333
143	-28	-4
144	-30	-7.5
145	-9	-3
146	-18	-2.57143
147	-18	-4.5
148	-9	-3
149	-68	-4.53333
150	-25	-5
151	1	1
152	0	0
153	-9	-9
154	-39	-4.33333
155	-62	-5.16667
156	13	1.625
157	-5	-2.5
158	-4	-4
159	1	1
160	1	1
161	0	0
162	0	0
163	-1	-0.5
164	-9	-1.125
165	-15	-5
166	-25	-3.57143
167	-6	-6
168	0	0
169	-6	-6
170	-5	-2.5
171	-4	-2
172	-10	-2
173	-1	-1
174	-13	-3.25
175	-57	-6.33333
176	-8	-0.533333
177	1	1
178	0	0
179	-2	-0.666667
180	-9	-3
181	0	0
182	-31	-4.42857
183	-47	-5.875
184	0	0
185	-22	-4.4
186	1	1
187	1	1
188	0	0
189	0	0
190	-4	-2
191	0	0
192	0	0
193	2	1
194	1	0.333333
195	0	0
196	-17	-4.25
197	-25	-3.57143
198	-9	-1.8
199	-9	-1.5
