9	109	0.833333
9	108	0.750000
9	3	0.916667
9	106	0.783333
9	112	0.562500
9	176	0.633333
9	12	0.455128
9	103	0.805556
9	5	0.708333
9	6	0.066667
9	13	0.083333
9	197	-0.071429
109	108	0.600000
109	112	0.506944
109	3	0.805556
109	106	0.766667
109	176	0.600000
109	103	0.888889
109	12	0.350427
109	5	0.763889
108	112	0.812500
108	103	0.622222
108	176	0.600000
108	3	0.683333
108	106	0.533333
108	12	0.461538
108	6	0.033333
108	5	0.516667
108	13	0.216667
108	1	0.108333
108	150	0.200000
108	197	-0.171429
108	144	-0.350000
3	112	0.562500
3	176	0.666667
3	103	0.805556
3	12	0.455128
3	106	0.716667
3	13	0.166667
3	6	0.066667
3	5	0.541667
3	0	0.416667
106	112	0.362500
106	176	0.600000
106	103	0.577778
106	5	0.875000
106	197	0.028571
106	0	0.400000
112	176	0.470833
112	12	0.552885
112	103	0.534722
112	13	0.291667
112	5	0.375000
112	150	0.175000
112	6	0.062500
112	113	0.187500
112	1	0.250000
112	110	-0.541667
112	144	-0.375000
176	11	0.133333
176	12	0.405128
176	103	0.466667
176	113	0.033333
176	13	0.150000
176	197	-0.171429
176	0	0.333333
176	5	0.516667
176	114	-0.200000
12	13	0.288462
12	6	0.346154
12	103	0.547009
12	113	0.500000
12	114	0.111111
12	1	0.490385
12	111	-0.292308
103	6	0.177778
5	197	0.178571
6	1	0.075000
6	111	-0.100000
6	8	-0.800000
6	102	-0.000000
13	1	0.541667
13	2	0.250000
13	114	0.472222
13	10	0.166667
13	0	0.166667
13	150	0.200000
197	95	-0.714286
197	101	-0.714286
19	121	1.250000
19	119	0.950000
19	20	0.750000
19	120	0.750000
121	119	0.950000
121	20	0.750000
121	120	0.750000
119	120	0.866667
119	17	-0.342857
119	20	0.866667
20	17	-0.476190
20	124	0.333333
20	120	0.666667
120	17	-0.476190
120	117	0.333333
1	2	0.250000
1	114	0.472222
1	113	0.541667
150	114	0.088889
150	144	0.300000
144	155	-1.333333
44	149	0.610256
44	18	-0.061538
44	17	-0.472527
44	136	-0.846154
44	164	0.317308
44	154	-0.017094
44	155	0.089744
44	156	0.548077
44	142	-0.128205
44	146	0.186813
44	45	0.365385
44	52	0.483516
44	130	0.144231
149	164	0.191667
149	156	0.483333
149	154	-0.088889
149	146	0.104762
149	43	-0.866667
149	122	0.133333
149	142	-0.200000
149	18	-0.133333
149	52	0.438095
149	155	-0.033333
149	130	0.175000
149	45	0.283333
149	17	-0.533333
149	143	-1.085714
18	16	-0.600000
18	17	-0.057143
18	155	-0.183333
17	154	-0.444444
136	33	1.000000
164	142	-0.027778
164	156	0.375000
164	45	0.500000
164	174	-1.250000
164	146	0.285714
164	52	0.482143
154	156	-0.041667
154	155	0.055556
154	48	0.222222
