0	3	-3
0	13	-6
0	106	-4
0	176	-6
1	2	-2
1	6	-5
1	12	1
1	13	-1
1	108	-7
1	112	-5
1	113	-1
1	114	-1
2	1	-2
2	10	3
2	13	-3
2	114	0
3	0	-3
3	5	2
3	6	-3
3	9	10
3	12	3
3	13	-2
3	103	7
3	106	6
3	108	7
3	109	7
3	112	6
3	176	7
4	8	0
4	107	1
5	3	2
5	9	5
5	106	7
5	108	2
5	109	5
5	112	-2
5	176	2
5	197	1
6	1	-5
6	3	-3
6	8	-8
6	9	-3
6	12	2
6	102	-5
6	103	0
6	108	-3
6	111	-5
6	112	-4
7	75	0
7	78	-7
7	135	0
8	4	0
8	6	-8
9	3	10
9	5	5
9	6	-3
9	12	3
9	13	-5
9	103	7
9	106	6
9	108	10
9	109	7
9	112	6
9	176	7
9	197	-3
10	2	3
10	13	-5
10	114	-2
11	176	-12
12	1	1
12	3	3
12	6	2
12	9	3
12	13	0
12	103	3
12	108	3
12	109	0
12	111	-8
12	112	5
12	113	0
12	114	-6
12	176	3
13	0	-6
13	1	-1
13	2	-3
13	3	-2
13	9	-5
13	10	-5
13	12	0
13	108	-2
13	112	-3
13	114	1
13	150	-4
13	176	-2
14	115	0
15	43	0
15	116	0
16	18	-3
16	59	0
17	18	-2
17	20	-3
17	44	-7
17	119	-2
17	120	-3
17	149	-9
17	154	-6
18	16	-3
18	17	-2
18	44	-5
18	149	-7
18	155	-7
19	20	3
19	119	4
19	120	3
19	121	5
20	17	-3
20	19	3
20	119	5
20	120	4
20	121	3
20	124	-3
21	125	0
22	25	-1
23	25	1
23	27	1
24	26	2
24	27	-1
24	34	-2
24	39	-3
25	22	-1
25	23	1
25	26	-1
25	27	2
26	24	2
26	25	-1
26	27	2
26	39	-3
27	23	1
27	24	-1
27	25	2
27	26	2
28	39	-4
28	125	-1
28	131	2
28	132	3
28	143	1
29	133	1
30	36	-1
31	60	1
32	35	1
32	36	0
32	37	6
32	61	-7
32	69	-3
32	166	-3
33	136	1
34	24	-2
34	127	0
35	32	1
35	36	-6
35	37	3
35	40	-3
35	61	-7
35	62	-10
35	67	-8
35	68	1
35	69	0
35	166	-3
35	172	-7
35	175	-11
36	30	-1
36	32	0
36	35	-6
36	37	-1
37	32	6
37	35	3
37	36	-1
37	61	-5
37	68	0
37	69	-1
37	166	-4
38	71	0
38	142	-8
38	181	0
39	24	-3
39	26	-3
39	28	-4
39	129	-3
39	130	-7
39	143	-3
40	35	-3
40	61	-5
40	68	3
40	69	-1
41	93	-3
41	145	-1
42	49	1
43	15	0
43	149	-13
44	17	-7
44	18	-5
44	45	-4
44	52	2
44	130	-2
44	136	-11
44	142	-3
44	146	-1
44	149	9
44	154	-3
44	155	0
44	156	4
44	164	1
45	44	-4
45	146	2
45	149	-6
45	164	1
46	154	-6
47	155	-9
48	154	-6
49	42	1
49	53	0
50	174	-1
51	154	-4
51	155	-7
52	44	2
52	130	4
52	142	3
52	149	0
52	155	-3
52	156	7
52	164	1
53	49	0
53	157	0
54	67	-3
55	61	-11
56	161	-1
56	162	-1
56	163	-1
57	162	1
58	161	1
59	16	0
59	151	1
60	31	1
60	67	-4
61	32	-7
61	35	-7
61	37	-5
61	40	-5
61	55	-11
61	63	-6
61	65	-5
61	68	-4
61	69	4
61	81	-13
61	92	-1
61	98	-13
61	182	-11
61	183	-9
62	35	-10
62	137	-3
63	61	-6
63	65	-2
63	69	-5
63	74	-8
63	81	-7
63	91	-7
63	92	2
63	94	-5
64	67	-3
65	61	-5
65	63	-2
65	69	-4
65	84	-5
65	92	3
65	158	-4
65	183	-5
66	81	-10
66	93	0
67	35	-8
67	54	-3
67	60	-4
67	64	-3
67	68	-2
67	69	-6
68	35	1
68	37	0
68	40	3
68	61	-4
68	67	-2
68	69	3
69	32	-3
69	35	0
69	37	-1
69	40	-1
69	61	4
69	63	-5
69	65	-4
69	67	-6
69	68	3
69	92	-3
70	139	1
71	38	0
72	178	1
73	76	-2
74	63	-8
74	78	-8
74	81	-6
74	90	-6
74	185	-5
74	190	-5
74	198	-5
75	7	0
76	73	-2
76	77	-2
76	86	-1
76	91	-7
76	94	1
77	76	-2
78	7	-7
78	74	-8
78	81	-4
78	91	-10
78	96	-1
78	98	-1
78	147	-2
78	199	-1
79	93	-2
80	148	0
81	61	-13
81	63	-7
81	66	-10
81	74	-6
81	78	-4
81	85	-13
81	91	-14
81	92	-11
81	93	-13
81	96	-8
81	98	-5
81	147	-9
81	182	-9
81	185	-10
81	198	-7
82	91	-7
82	159	1
83	190	1
84	65	-5
84	86	-1
85	81	-13
85	160	1
86	76	-1
86	84	-1
86	94	0
87	88	-4
87	89	-1
87	191	0
88	87	-4
88	90	-1
88	91	-7
88	193	0
88	194	-1
89	87	-1
89	179	-1
90	74	-6
90	88	-1
90	91	-5
91	63	-7
91	76	-7
91	78	-10
91	81	-14
91	82	-7
91	88	-7
91	90	-5
91	94	-3
91	180	-8
92	61	-1
92	63	2
92	65	3
92	69	-3
92	81	-11
92	183	-4
93	41	-3
93	66	0
93	79	-2
93	81	-13
93	196	-5
94	63	-5
94	76	1
94	86	0
94	91	-3
95	99	0
95	197	-5
96	78	-1
96	81	-8
96	97	-4
96	98	4
96	198	2
96	199	1
97	96	-4
97	177	1
98	61	-13
98	78	-1
98	81	-5
98	96	4
98	198	2
