9	0.271948	3.263378
109	0.339761	3.057853
108	0.187217	2.808249
3	0.283489	3.401870
106	0.282192	2.821925
112	0.149700	2.395192
176	0.174596	2.618933
12	0.179656	2.335524
103	0.301454	2.713088
5	0.279737	2.237897
6	-0.003595	-0.035951
13	0.124751	1.497009
197	-0.116837	-0.817857
19	0.462500	1.850000
121	0.462500	1.850000
119	0.329048	1.645238
20	0.240873	1.445238
120	0.240873	1.445238
1	0.170580	1.364637
150	0.096389	0.481944
144	-0.219792	-0.879167
44	0.046916	0.609905
149	-0.017383	-0.260745
18	-0.103535	-0.517674
17	-0.200192	-1.401343
136	0.038462	0.076923
164	0.054628	0.437027
154	0.011639	0.104747
155	-0.040176	-0.482112
156	0.199136	1.593086
142	-0.185672	-1.671047
146	0.025362	0.177534
45	0.219483	0.877930
52	0.238023	1.666163
130	-0.017870	-0.142964
43	-0.216667	-0.433333
122	0.066667	0.066667
143	-0.111139	-0.777976
113	0.109838	0.659028
110	-0.053241	-0.159722
28	0.096667	0.483333
132	0.040000	0.200000
125	0.088889	0.266667
39	-0.225298	-1.351786
131	0.300000	0.900000
133	0.100000	0.200000
61	-0.084694	-1.185714
92	0.058929	0.353571
63	-0.115377	-0.923016
65	-0.052041	-0.364286
183	-0.114187	-0.913492
55	0.071429	0.071429
69	0.034464	0.344643
81	-0.132976	-1.994643
40	0.205357	0.821429
32	0.146825	0.880952
37	0.150850	1.055952
35	-0.021726	-0.260714
98	0.127778	0.766667
68	0.145635	0.873810
182	-0.000510	-0.003571
74	-0.163861	-1.147024
94	-0.023611	-0.094444
91	-0.328086	-2.952778
23	0.375000	0.750000
25	0.218750	0.875000
27	0.218750	0.875000
26	0.052083	0.208333
22	0.250000	0.250000
141	-0.097222	-0.388889
38	0.037037	0.111111
148	-0.129630	-0.388889
67	-0.133333	-0.800000
129	0.166667	0.166667
24	-0.072917	-0.291667
118	0.142857	0.142857
166	-0.009382	-0.065675
175	-0.145833	-1.312500
172	0.099841	0.499206
137	0.049048	0.245238
165	-0.275926	-0.827778
169	0.111111	0.111111
167	0.111111	0.111111
145	-0.129630	-0.388889
171	0.191667	0.383333
36	0.071429	0.285714
62	0.012500	0.025000
11	0.066667	0.066667
0	0.164583	0.658333
114	0.081790	0.736111
111	0.034103	0.170513
174	-0.135417	-0.541667
16	-0.150000	-0.300000
185	0.005714	0.028571
196	-0.050893	-0.203571
170	0.151786	0.303571
147	0.084524	0.338095
48	0.111111	0.111111
46	0.111111	0.111111
51	0.125000	0.250000
153	0.083333	0.083333
47	0.083333	0.083333
88	-0.198889	-0.994444
90	-0.062434	-0.187302
194	0.216667	0.650000
87	-0.100000	-0.300000
193	0.283333	0.566667
78	-0.062946	-0.503571
93	-0.120000	-0.600000
85	0.033333	0.066667
66	0.016667	0.033333
96	0.097917	0.587500
198	0.174286	0.871429
2	0.239583	0.958333
10	0.250000	0.750000
97	0.083333	0.166667
199	0.176389	1.058333
7	0.041667	0.125000
95	-0.178571	-0.357143
99	-0.000000	-0.000000
101	0.071429	0.142857
158	0.142857	0.142857
84	-0.142857	-0.285714
124	0.166667	0.166667
184	0.333333	0.333333
117	0.166667	0.166667
41	-0.233333	-0.466667
79	0.200000	0.200000
157	-0.178571	-0.357143
8	-0.200000	-0.400000
102	0.125000	0.250000
138	0.200000	0.200000
60	0.083333	0.166667
64	0.166667	0.166667
54	0.166667	0.166667
190	0.071429	0.142857
83	0.500000	0.500000
126	0.250000	0.500000
128	0.500000	0.500000
123	-0.000000	-0.000000
76	0.008889	0.044444
73	0.200000	0.200000
77	0.200000	0.200000
86	0.044444	0.133333
180	-0.129630	-0.388889
82	0.055556	0.111111
173	0.250000	0.250000
50	0.250000	0.250000
30	0.250000	0.250000
105	0.200000	0.200000
195	0.333333	0.333333
34	-0.125000	-0.250000
53	-0.000000	-0.000000
21	0.333333	0.333333
29	0.500000	0.500000
56	-0.166667	-0.500000
162	0.166667	0.333333
163	-0.083333	-0.166667
161	0.166667	0.333333
57	0.500000	0.500000
104	0.333333	0.333333
177	0.500000	0.500000
15	-0.000000	-0.000000
160	0.500000	0.500000
89	-0.166667	-0.333333
191	0.333333	0.333333
179	-0.000000	-0.000000
140	0.250000	0.250000
139	0.125000	0.250000
134	0.250000	0.250000
189	0.166667	0.333333
168	0.333333	0.333333
187	0.500000	0.500000
75	0.333333	0.333333
135	0.333333	0.333333
49	0.250000	0.500000
42	0.500000	0.500000
127	-0.000000	-0.000000
181	0.333333	0.333333
71	0.333333	0.333333
70	0.500000	0.500000
4	0.250000	0.500000
107	0.500000	0.500000
33	0.500000	0.500000
100	0.500000	0.500000
58	0.500000	0.500000
31	0.500000	0.500000
116	-0.083333	-0.166667
115	0.166667	0.500000
159	0.500000	0.500000
80	0.333333	0.333333
188	0.166667	0.333333
192	0.333333	0.333333
178	0.166667	0.333333
186	0.500000	0.500000
59	0.250000	0.500000
152	0.333333	0.333333
14	0.333333	0.333333
151	0.500000	0.500000
72	0.500000	0.500000
